MJD,filter,unforced_mag,unforced_mag_error,unforced_mag_status,forced_ujy,forced_ujy_error
59502.176852,r,16.220,0.042,negative,,
59502.134884,g,18.787,0.105,negative,,
59498.134363,g,18.736,0.080,negative,,
59490.138727,r,16.220,0.046,negative,,
59488.225799,g,18.792,0.086,negative,,
59486.181157,r,16.232,0.039,negative,,
59484.239410,r,16.218,0.053,negative,,
59484.198611,g,18.757,0.082,negative,,
59480.201458,r,16.216,0.040,negative,,
59480.152454,g,18.722,0.090,negative,,
59478.223171,r,16.219,0.039,negative,,
59478.159526,g,18.686,0.139,negative,,
59476.261100,g,18.791,0.162,negative,,
59476.200822,r,16.275,0.031,negative,,
59473.261065,r,16.220,0.047,negative,,
59473.201215,g,18.705,0.081,negative,,
59470.241597,g,18.739,0.072,negative,,
59470.158345,r,16.228,0.055,negative,,
59468.240069,r,16.236,0.050,negative,,
59468.181181,g,18.737,0.088,negative,,
59466.223565,g,18.736,0.090,negative,,
59466.176308,r,16.229,0.043,negative,,
59464.286968,r,16.234,0.045,negative,,
59464.286968,r,16.234,0.045,negative,,
59464.237546,g,18.714,0.081,negative,,
59464.237546,g,18.714,0.081,negative,,
59462.300347,g,18.802,0.081,negative,,
59462.217651,r,16.226,0.044,negative,,
59460.308681,g,18.696,0.088,negative,,
59460.241597,r,16.234,0.066,negative,,
59458.260428,g,18.760,0.085,negative,,
59458.218437,r,16.240,0.042,negative,,
59455.223912,g,18.767,0.082,negative,,
59455.181238,r,16.240,0.044,negative,,
59453.290370,r,16.216,0.046,negative,,
59453.198646,g,18.714,0.084,negative,,
59451.287153,r,16.245,0.050,negative,,
59451.242870,g,18.648,0.098,negative,,
59449.331296,r,16.226,0.040,negative,,
59449.220255,g,18.820,0.173,negative,,
59446.339236,r,16.253,0.031,negative,,
59446.291968,g,18.666,0.151,negative,,
59443.268426,r,16.224,0.039,negative,,
59443.178530,g,18.687,0.105,negative,,
59440.267650,g,18.801,0.098,negative,,
59440.267650,g,18.801,0.098,negative,,
59440.243021,r,16.250,0.050,negative,,
59440.243021,r,16.250,0.050,negative,,
59438.204051,g,18.710,0.083,negative,,
59438.180625,r,16.230,0.040,negative,,
59435.245069,r,16.216,0.064,negative,,
59435.196563,g,18.726,0.082,negative,,
59430.281308,g,18.690,0.079,negative,,
59430.241516,r,16.228,0.049,negative,,
59428.243090,g,18.745,0.079,negative,,
59428.203252,r,16.228,0.050,negative,,
59425.367477,g,18.724,0.085,negative,,
59423.325463,g,18.761,,limit,,
59423.307083,r,16.215,0.047,negative,,
59419.356713,g,17.862,,limit,,
59419.316458,r,16.180,0.040,negative,,
59417.368750,g,17.041,,limit,,
59417.262616,r,16.160,0.286,negative,,
59415.258947,g,18.718,0.095,negative,,
59415.258947,g,18.718,0.095,negative,,
59415.258947,g,18.718,0.095,negative,,
